基金代码,   基金名称, 基金简称,        日期,	单位净值,	累计净值,	日增长率,	近1周,	近1月,	近3月,	近6月,	近1年,	近2年,	近3年,	今年来,	成立来,自定义
000403,工银纯债债券B,GYCZZQB,2022-04-13,1.1777,1.4112,0.03,0.13,0.63,0.62,2.63,5.25,5.79,12.66,0.77,44.22,2014-05-16,1,5.3166,0.00%,0.00%,,0.00%,0,17.95
000186,华泰柏瑞季季红债券A,HTBRJJHZQA,2022-04-13,1.0613,1.4695,0.04,0.17,0.50,0.87,2.63,6,5.20,12.71,1.14,57.04,2013-11-13,1,6.0261,0.80%,0.08%,1,0.08%,1,28.87
217022,招商产业债券A,ZSCYZQA,2022-04-13,1.64,1.88,0.06,0.18,0.68,0.86,2.63,5.60,9.04,17.23,1.05,105.43,2012-03-21,1,5.6057,0.80%,0.08%,1,0.08%,1,32.47
675091,西部利得祥逸债券A,XBLDXYZQA,2022-04-13,1.0446,1.1776,0.03,0.12,0.58,0.66,2.63,4.74,5.35,6.34,0.73,18.39,2017-03-10,1,4.7653,0.60%,0.06%,1,0.06%,1,17.81
000188,华泰柏瑞丰盛纯债债券C,HTBRFSCZZQC,2022-04-13,1.0849,1.4664,0.05,0.11,0.56,0.71,2.63,6.66,6.73,13.51,0.92,53.11,2013-09-02,1,6.6699,0.00%,0.00%,,0.00%,0,27.91
007366,易方达中债3-5年政金融债指数A,YFDZZ35NZJRZZSA,2022-04-13,1.0097,1.0947,0.07,0.09,0.45,0.69,2.63,5.16,5.17,,0.86,9.78,2019-12-04,1,5.2263,0.40%,0.04%,1,0.04%,1,
008341,华富中债-安徽信用债C,HFZZAHXYZC,2022-04-13,1.0527,1.0727,0.04,0.24,0.61,1.02,2.63,5.06,,,1.29,7.35,2020-08-03,1,5.0236,,0.00%,,,,
009403,平安惠盈纯债C,PAHYCZC,2022-04-13,1.1310,1.1310,0,0.09,0.35,0.44,2.63,5.31,,,0.62,4.72,2020-04-22,1,5.2142,,0.00%,,,,
002882,中加丰润纯债债券C,ZJFRCZZQC,2022-04-13,1.1581,1.2211,0.03,0.19,0.61,1.25,2.62,4.47,4.61,9.87,1.47,22.21,2016-06-17,1,4.4125,,0.00%,,,,20.74
161115,易方达岁丰添利债券(LOF),YFDSFTLZQLOF,2022-04-13,1.5270,2.4380,0,0.07,0.53,0.20,2.61,6.06,19.18,28.56,0.46,185.12,2010-11-09,1,6.0532,0.80%,0.08%,1,0.08%,1,41.50
004499,鹏华丰瑞债券,PHFRZQ,2022-04-13,1.0222,1.2211,0.03,0.22,0.61,1.06,2.61,4.24,4.97,11.44,1.31,23.96,2017-04-25,1,4.1903,0.80%,0.08%,1,0.08%,1,
006494,南方3-5年农发债C,NF35NNFZC,2022-04-13,1.0622,1.1372,0.04,0.09,0.45,0.67,2.61,4.86,5.22,13.63,0.84,14.15,2018-12-05,1,4.9809,,0.00%,,,,
010826,大成产业趋势混合A,DCCYQSHHA,2022-04-13,1.3519,1.3519,2.25,1.64,4.21,-3.17,2.61,44.57,,,-9.55,35.19,2021-02-09,1,41.6256,1.50%,0.15%,1,0.15%,1,
530008,建信稳定增利债券C,JXWDZLZQC,2022-04-13,1.8970,2.1720,-0.11,-0.68,-0.42,-2.12,2.60,4.40,5.39,7.54,-1.76,139.93,2008-06-25,1,4.6281,0.00%,0.00%,,0.00%,0,17.81
006185,格林泓鑫纯债C,GLHXCZC,2022-04-13,1.0364,1.1544,0.05,0.13,0.51,0.79,2.60,5.60,6.30,14.42,0.93,16.09,2018-10-29,1,5.6852,,0.00%,,,,
007118,华泰紫金丰泰纯债发起C,HTZJFTCZFQC,2022-04-13,1.0811,1.0951,0.02,0.11,0.94,1.39,2.60,5.01,3.72,,1.54,9.56,2019-05-30,1,4.9525,,0.00%,,,,
161716,招商双债增强债券(LOF)C,ZSSZZQZQLOFC,2022-04-13,1.4240,1.5630,0.07,0.21,0.56,0.64,2.59,5.48,7.23,15.77,0.85,66.02,2013-03-01,1,5.4855,0.80%,0.08%,1,0.08%,1,30.52
007398,兴全磐稳增利债券C,XQPWZLZQC,2022-04-13,1.5508,1.9508,-0.03,-0.37,0.15,-1.08,2.59,8.66,9.78,,-0.65,12.28,2019-12-27,1,8.5398,,0.00%,,,,
009580,招商双债增强债券(LOF)D,ZSSZZQZQLOFD,2022-04-13,1.4240,1.4240,0.07,0.21,0.56,0.64,2.59,5.48,,,0.85,7.39,2020-05-25,1,5.4856,0.45%,0.045%,1,0.045%,1,
007684,华商转债精选债券C,HSZZJXZQC,2022-04-13,1.1138,1.1138,-0.30,-1.35,-0.84,-6.05,2.59,14.04,,,-4.84,11.38,2020-09-29,1,13.4215,,0.00%,,,,
011657,天弘京津冀发起债C,THJJJFQZC,2022-04-13,1.0249,1.0399,0.04,0.21,0.63,1.11,2.59,,,,1.36,4,2021-05-18,1,3.938246,,0.00%,,,,
000814,鑫元合享纯债C,XYHXCZC,2022-04-13,1.0915,1.3152,0.05,0.06,0.46,0.80,2.58,3.94,2.81,8.06,1.04,31.38,2014-10-15,1,4.0332,,0.00%,,,,17.36
675093,西部利得祥逸债券C,XBLDXYZQC,2022-04-13,1.0533,1.1303,0.03,0.10,0.56,0.63,2.58,4.66,6.97,9.40,0.70,13.39,2017-03-10,1,4.6939,,0.00%,,,,12.99
007640,泰达宏利永利债券,TDHLYLZQ,2022-04-13,1.1352,1.1352,0.02,0.13,0.41,0.71,2.58,5.55,9.43,,0.75,13.52,2019-09-04,1,5.5432,0.80%,0.08%,1,0.08%,1,
007367,易方达中债3-5年政金融债指数C,YFDZZ35NZJRZZSC,2022-04-13,1.0101,1.0921,0.07,0.09,0.44,0.67,2.58,5.05,4.93,,0.82,9.50,2019-12-04,1,5.1141,,0.00%,,,,
011504,上银丰益混合A,SYFYHHA,2022-04-13,1.03,1.03,-0.06,-0.48,-0.59,-1,2.58,,,,-1.03,3,2021-04-28,1,2.93,0.80%,0.08%,1,0.08%,1,
002438,创金合信尊盛纯债,CJHXZSCZ,2022-04-13,1.0320,1.2610,0,0.29,0.78,1.27,2.57,4.52,6.28,13.63,1.37,29.36,2016-02-26,1,4.4149,0.80%,0.08%,1,0.08%,1,25.70
003026,安信新价值混合A,AXXJZHHA,2022-04-13,1.5536,1.6036,0.34,-0.22,0.96,2.10,2.57,5.07,11.08,24.92,-0.12,62.14,2016-08-19,1,4.6899,0.80%,0.08%,1,0.08%,1,57.67
002317,招商睿逸混合,ZSRYHH,2022-04-13,1.6340,1.6340,1.18,-0.37,4.14,1.81,2.57,5.15,48.41,61.14,3.68,63.40,2016-04-13,1,3.9820,1.50%,0.15%,1,0.15%,1,59.73
008302,永赢易弘债券,YYYHZQ,2022-04-13,1.0738,1.0738,0.03,0.12,0.50,0.44,2.57,5.75,7.22,,0.67,7.38,2020-03-23,1,5.6814,0.80%,0.08%,1,0.08%,1,
002406,光大中高等级债券C,GDZGDJZQC,2022-04-13,1.2264,1.2665,-0.38,-1.82,-2.47,-7.68,2.56,7.72,10.82,26.44,-7.66,27.02,2017-08-04,1,7.1972,,0.00%,,,,
010146,格林中短债债券C,GLZDZZQC,2022-04-13,1.0350,1.0550,0.03,0.15,0.50,0.89,2.56,3.68,,,1,5.56,2020-10-28,1,3.7210,,0.00%,,,,
011019,景顺长城安泽回报一年持有混合C,JSCCAZHBYNCYHHC,2022-04-13,1.0634,1.0634,0.32,-0.15,1.64,0.59,2.56,6.37,,,0.57,6.34,2021-03-29,1,,,0.00%,,,,
000914,中加纯债债券,ZJCZZQ,2022-04-13,1.0587,1.5270,0.03,0.18,0.54,1.25,2.55,5.36,6.53,15.75,1.55,44.41,2014-12-17,1,5.4147,0.60%,0.06%,1,0.06%,1,29.15
006731,方正富邦富利纯债A,FZFBFLCZA,2022-04-13,1.0529,1.1079,0.02,0.04,0.22,0.59,2.55,3.03,2.35,10.21,0.69,10.92,2018-12-05,1,3.0639,0.80%,0.08%,1,0.08%,1,
007485,博时中债3-5年国开行A,BSZZ35NGKHA,2022-04-13,1.0186,1.0991,0.07,0.06,0.44,0.68,2.55,4.99,3.88,,0.83,10.21,2019-07-19,1,5.0858,0.50%,0.05%,1,0.05%,1,
009077,红土创新稳进混合A,HTCXWJHHA,2022-04-13,1.1427,1.1877,-0.07,-0.21,0.02,-2.12,2.55,6.46,19.45,,-3.94,19.10,2020-03-06,1,6.2297,0.40%,0.04%,1,0.04%,1,
900019,中信证券六个月债券A,ZXZQLGYZQA,2022-04-13,1.0978,1.0978,0.02,0.16,0.83,0.91,2.55,4.77,5.99,,1.09,9.81,2019-08-22,1,4.7738,,0.00%,,,,
010354,南方崇元纯债C,NFCYCZC,2022-04-13,1.0620,1.0620,-0.04,0.09,0.37,0.62,2.55,6.17,,,0.76,6.20,2021-03-31,1,,,0.00%,,,,
001023,华夏亚债中国指数C,HXYZZGZSC,2022-04-13,1.2130,1.4230,0.08,0.17,0.50,0.66,2.54,5.11,3.60,11.63,0.83,46.23,2011-05-25,1,5.2997,0.00%,0.00%,,0.00%,0,19.48
002927,长盛盛和纯债A,CSSHCZA,2022-04-13,1.0437,1.1505,0.03,0.12,0.44,1.11,2.54,4.88,4.56,8.98,1.41,15.83,2016-07-05,1,4.8733,0.80%,0.08%,1,0.08%,1,17.93
003073,泰达宏利汇利债券A,TDHLHLZQA,2022-04-13,1.3085,1.3568,0.01,0.04,0.25,0.68,2.54,19.88,21.52,27.85,0.80,36.95,2016-08-30,1,19.9267,0.80%,0.08%,1,0.08%,1,37.08
002754,博时裕创纯债,BSYCCZ,2022-04-13,1.0440,1.2560,0.10,0.38,0.87,1.26,2.54,4.75,5.96,14.69,1.26,28.53,2016-05-13,1,4.7485,0.80%,0.08%,1,0.08%,1,26.50
008465,蜂巢添益纯债A,FCTYCZA,2022-04-13,1.0244,1.0764,0.05,0.20,0.59,0.89,2.54,5.22,,,1.12,7.76,2020-08-13,1,5.2237,0.60%,0.06%,1,0.06%,1,
012169,工银3-5年国开债指数E,GY35NGKZZSE,2022-04-13,1.0659,1.0754,0.08,0.07,0.38,0.71,2.54,,,,0.85,4.61,2021-04-30,1,4.519068,,0.00%,,,,
003299,嘉实物流产业股票C,JSWLCYGPC,2022-04-13,2.4270,2.4270,0.17,-0.98,-2.06,-5.20,2.53,13.36,81.12,85.41,-4.03,142.70,2016-12-29,1,9.7222,,0.00%,,,,135.40
007829,创金合信信用红利债券C,CJHXXYHLZQC,2022-04-13,1.1612,1.1612,0.03,0.14,0.50,0.82,2.53,5.83,8.85,,1.04,16.12,2019-09-26,1,5.8357,,0.00%,,,,
009459,创金合信季安鑫3个月C,CJHXJAX3GYC,2022-04-13,1.0730,1.0730,0.01,0.13,0.45,0.94,2.53,5.14,,,1.15,7.30,2020-06-09,1,5.1770,,0.00%,,,,
011968,农银汇理金盛债券,NYHLJSZQ,2022-04-13,1.0101,1.0351,0.04,0.08,0.38,0.68,2.53,,,,0.83,3.54,2021-06-29,1,3.510711,0.30%,0.03%,1,0.03%,1,
161693,融通债券C,RTZQC,2022-04-13,1.0910,2.01,0,0,0.46,0,2.52,9.82,3.79,8.88,0.09,64.66,2012-02-20,1,9.8178,0.00%,0.00%,,0.00%,0,23.78
009203,鹏扬稳利债券A,PYWLZQA,2022-04-13,1.0575,1.0575,-0.02,0.10,0.77,0.48,2.52,4.44,,,0.78,5.75,2020-10-28,1,4.4552,0.80%,0.08%,1,0.08%,1,
004127,鹏华丰康债券,PHFKZQ,2022-04-13,1.1280,1.2991,0.04,0.16,0.46,0.71,2.51,5.37,7.40,17.18,0.89,32.29,2017-03-17,1,5.3930,0.80%,0.08%,1,0.08%,1,31.96
006542,财通鸿利中短债债券A,CTHLZDZZQA,2022-04-13,1.0232,1.1322,0.03,0.17,0.47,0.94,2.51,4.97,6.02,12.04,1.17,13.80,2018-11-22,1,4.9459,0.40%,0.04%,1,0.04%,1,
007186,华夏中债3-5年政金债指数A,HXZZ35NZJZZSA,2022-04-13,1.0380,1.1015,0.06,0.05,0.35,0.48,2.51,5.37,4.73,,0.67,10.31,2019-07-12,1,5.5035,0.60%,0.06%,1,0.06%,1,
007947,大成中债1-3年国开债指数C,DCZZ13NGKZZSC,2022-04-13,1.0472,1.0769,0.04,0.04,0.31,1.02,2.51,4.26,4.65,,1.16,7.84,2019-09-26,1,4.2937,,0.00%,,,,
008667,国泰鑫利一年持有期混合C,GTXLYNCYQHHC,2022-04-13,1.0941,1.1541,-0.09,-0.15,0.52,0.32,2.51,8.77,13.76,,-0.20,15.93,2020-01-21,1,8.7843,,0.00%,,,,
006332,招商金鸿债券A,ZSJHZQA,2022-04-13,1.0838,1.1578,0.02,0.13,0.54,0.67,2.51,5.24,6.76,13.24,0.87,16.27,2018-11-02,1,5.2808,0.80%,0.08%,1,0.08%,1,
008383,招商安心收益债券A,ZSAXSYZQA,2022-04-13,1.7429,1.7429,0.03,0.13,0.62,0.77,2.51,5.40,8.34,,0.98,12.24,2019-11-28,1,5.4090,0.30%,0.03%,1,0.03%,1,
011489,创金合信双季享6个月持有A,CJHXSJX6GYCYA,2022-04-13,1.0352,1.0352,0.02,0.15,0.52,1.44,2.51,,,,1.66,3.52,2021-06-10,1,3.48,0.40%,0.04%,1,0.04%,1,
003226,信诚稳健债券A,XCWJZQA,2022-04-13,1.0227,1.2277,0.02,0.19,0.68,0.85,2.50,5.44,6.77,13.66,1.06,24.52,2016-09-02,1,5.4424,0.80%,0.08%,1,0.08%,1,25.18
004441,富荣富兴纯债,FRFXCZ,2022-04-13,1.2076,1.2836,0.02,0.17,0.59,0.93,2.50,6.27,8.03,15.65,1.16,29.62,2017-03-09,1,6.2070,0.80%,0.08%,1,0.08%,1,29.29
007486,博时中债3-5年国开行C,BSZZ35NGKHC,2022-04-13,1.0185,1.0957,0.08,0.07,0.44,0.66,2.50,4.90,3.63,,0.80,9.85,2019-07-19,1,4.9844,,0.00%,,,,
009078,红土创新稳进混合C,HTCXWJHHC,2022-04-13,1.1403,1.1853,-0.06,-0.21,0.01,-2.14,2.50,6.35,19.21,,-3.97,18.86,2020-03-06,1,6.1249,,0.00%,,,,
008466,蜂巢添益纯债C,FCTYCZC,2022-04-13,1.0232,1.0752,0.05,0.20,0.58,0.87,2.50,5.15,,,1.10,7.64,2020-08-13,1,5.1460,,0.00%,,,,
003949,兴全稳泰债券A,XQWTZQA,2022-04-13,1.1093,1.2385,0.02,0.12,0.62,0.77,2.49,4.61,7.10,13.66,0.97,25.92,2016-12-16,1,4.7003,0.60%,0.06%,1,0.06%,1,24.33
004322,创金合信尊隆纯债债券A,CJHXZLCZZQA,2022-04-13,1.0526,1.2078,0.03,0.19,0.55,0.97,2.49,5.63,7.14,11.92,1.26,22.01,2017-02-10,1,5.6140,0.80%,0.08%,1,0.08%,1,21.48
675161,西部利得汇盈债券A,XBLDHYZQA,2022-04-13,1.1497,1.1897,0.03,0.13,0.56,0.90,2.49,5.68,6.81,14.90,1.14,19.47,2018-03-26,1,5.6638,0.50%,0.05%,1,0.05%,1,
007252,广发中债农发债总指数A,GFZZNFZZZSA,2022-04-13,1.0519,1.0780,0.05,0.11,0.47,0.67,2.49,4.52,4.76,,0.84,7.90,2019-11-20,1,4.5546,0.50%,0.05%,1,0.05%,1,
004246,德邦锐乾债券A,DBRQZQA,2022-04-13,1.0538,1.2318,0.02,0.24,0.68,1.30,2.48,4.38,5.69,14,1.38,25.45,2017-01-18,1,4.3791,0.80%,0.08%,1,0.08%,1,24.38
007078,工银3-5年国开债指数A,GY35NGKZZSA,2022-04-13,1.0657,1.1222,0.08,0.07,0.39,0.60,2.48,4.84,4.39,,0.75,12.62,2019-04-16,1,4.9278,0.40%,0.04%,1,0.04%,1,
009920,鹏华年年红一年持有期债券A,PHNNHYNCYQZQA,2022-04-13,1.0667,1.0667,0.03,0.22,0.55,0.95,2.48,4.81,,,1.20,6.67,2020-08-24,1,,0.80%,0.08%,1,0.08%,1,
010440,诺德安鸿纯债,NDAHCZ,2022-04-13,1.0487,1.0487,0.02,0.14,0.54,1.12,2.48,4.43,,,1.33,4.87,2021-01-15,1,4.3916,0.80%,0.08%,1,0.08%,1,
519782,交银裕隆纯债债券A,JYYLCZZQA,2022-04-13,1.2707,1.2897,0.04,0.23,0.57,0.89,2.47,4.90,6.62,14.21,1.11,28.99,2016-11-28,1,4.8933,0.80%,0.08%,1,0.08%,1,27.08
161119,易方达中债新综指(LOF)A,YFDZZXZZLOFA,2022-04-13,1.5302,1.5302,0.04,0.16,0.56,0.60,2.47,5.07,5.33,13.31,0.74,53.02,2012-11-08,1,5.1275,0.80%,0.08%,1,0.08%,1,24.62
006177,中信保诚稳达A,ZXBCWDA,2022-04-13,1.0141,1.1607,0.05,0.16,0.57,0.82,2.47,4.61,3.98,14.59,1.04,16.93,2018-08-31,1,4.6553,0.80%,0.08%,1,0.08%,1,
007017,平安如意中短债A,PARYZDZA,2022-04-13,1.1198,1.1418,0.02,0.13,0.38,0.79,2.47,6.49,6.29,14.33,1.01,14.35,2019-04-03,1,6.4575,0.30%,0.03%,1,0.03%,1,
007171,易方达中债3-5年国开行债A,YFDZZ35NGKHZA,2022-04-13,1.0032,1.1127,0.08,0.06,0.42,0.59,2.47,5.01,4.91,,0.73,11.78,2019-07-08,1,5.0981,0.40%,0.04%,1,0.04%,1,
012941,广发添财90天滚动持有债券A,GFTC90TGDCYZQA,2022-04-13,1.0264,1.0264,0.03,0.12,0.34,0.77,2.47,,,,0.91,2.64,2021-08-17,1,2.6,0.40%,0.04%,1,0.04%,1,
003285,国寿安保安康纯债债券,GSABAKCZZQ,2022-04-13,1.0371,1.2464,0.03,0.13,0.63,0.68,2.47,4.82,5.79,13.39,0.88,26.54,2016-09-02,1,4.8761,0.80%,0.08%,1,0.08%,1,24.89
003027,安信新价值混合C,AXXJZHHC,2022-04-13,1.5348,1.5848,0.33,-0.22,0.94,2.05,2.46,4.84,10.63,24.21,-0.18,60.21,2016-08-19,1,4.4785,,0.00%,,,,56.02
003549,浙商惠裕纯债,ZSHYCZ,2022-04-13,1.0116,1.2058,0.04,0.16,0.58,0.59,2.46,5.41,7.90,13.90,0.88,21.54,2016-11-07,1,5.4403,0.80%,0.08%,1,0.08%,1,24.37
000191,富国信用债债券A/B,FGXYZZQAB,2022-04-13,1.1885,1.4790,0.03,0.16,0.65,0.65,2.46,4.76,6.88,14.41,0.82,57.73,2013-06-25,1,4.7980,0.80%,0.08%,1,0.08%,1,26.42
006178,中信保诚稳达C,ZXBCWDC,2022-04-13,1.0142,1.1241,0.04,0.15,0.56,0.82,2.46,4.59,3.94,10.80,1.04,13.04,2018-08-31,1,4.6565,,0.00%,,,,
006583,中信保诚景泰债券A,ZXBCJTZQA,2022-04-13,1.1750,1.1750,-0.01,-0.36,-0.26,-1.38,2.46,6.67,9.43,16.41,-1.63,17.50,2018-12-26,1,6.5801,0.80%,0.08%,1,0.08%,1,
007962,博时中债3-5政金融债指数A,BSZZ35ZJRZZSA,2022-04-13,1.0448,1.0808,0.09,0.06,0.51,0.56,2.46,4.79,3.85,,0.71,8.21,2019-12-19,1,4.8615,0.50%,0.05%,1,0.05%,1,
002268,兴业丰利债券,XYFLZQ,2022-04-13,1.0095,1.1705,0.04,0.25,0.71,0.93,2.45,5.20,6.13,11.09,1.15,18.09,2015-12-28,1,5.2279,0.60%,0.06%,1,0.06%,1,18.20
002807,融通通安债券,RTTAZQ,2022-04-13,1.0420,1.2380,0,0.19,0.58,0.87,2.45,4.57,5.84,13.65,1.06,26.33,2016-07-21,1,4.6774,0.80%,0.08%,1,0.08%,1,25.11
003859,招商招旭纯债A,ZSZXCZA,2022-04-13,1.2599,1.2599,0.02,0.14,0.54,0.74,2.45,5.43,7.98,16.02,0.95,25.99,2016-12-15,1,5.4504,0.80%,0.08%,1,0.08%,1,25.99
004920,富国泓利纯债发起式A,FGHLCZFQSA,2022-04-13,1.0638,1.2428,0.03,0.21,0.64,0.85,2.45,4.85,7.19,14.02,1.06,26.32,2017-07-25,1,4.8359,0.80%,0.08%,1,0.08%,1,
007507,大成中债3-5年国开债A,DCZZ35NGKZA,2022-04-13,1.0523,1.1083,0.09,0.05,0.41,0.54,2.45,4.92,4.26,,0.68,11.15,2019-06-27,1,4.9954,0.50%,0.05%,1,0.05%,1,
007187,华夏中债3-5年政金债指数C,HXZZ35NZJZZSC,2022-04-13,1.0380,1.0988,0.05,0.04,0.34,0.45,2.45,5.24,4.52,,0.64,10.03,2019-07-12,1,5.3713,,0.00%,,,,
519680,交银增利债券A/B,JYZLZQAB,2022-04-13,1.0114,1.8454,0,-0.07,0.28,-0.74,2.44,7.57,11.26,17.53,-0.81,125.19,2008-03-31,1,7.5438,0.80%,0.08%,1,0.08%,1,30.62
003227,信诚稳健债券C,XCWJZQC,2022-04-13,1.0232,1.2292,0.02,0.19,0.67,0.82,2.44,5.33,6.57,13.34,1.03,24.61,2016-09-02,1,5.3280,,0.00%,,,,25.35
004428,交银增利增强债券C,JYZLZQZQC,2022-04-13,1.1469,1.5019,-0.09,-0.48,-0.47,-2.39,2.44,10.33,26.72,31.54,-2.85,52.19,2017-06-02,1,10.1300,,0.00%,,,,
005233,广发睿毅领先混合A,GFRYLXHHA,2022-04-13,2.6976,2.6976,-0.23,-0.16,2.34,-0.91,2.44,7.48,90.04,134.94,1.67,169.76,2017-12-14,1,5.1152,1.20%,0.12%,1,0.12%,1,
675163,西部利得汇盈债券C,XBLDHYZQC,2022-04-13,1.1403,1.1852,0.03,0.13,0.56,0.88,2.44,5.56,6.62,14.47,1.12,18.94,2018-03-26,1,5.5761,,0.00%,,,,
006224,中银中债3-5年期农发行债券,ZYZZ35NQNFHZQ,2022-04-13,1.0588,1.1461,0.06,0.10,0.50,0.62,2.44,4.75,4.23,11.96,0.77,15.02,2018-09-19,1,4.8277,0.80%,0.08%,1,0.08%,1,
007985,博时富悦纯债,BSFYCZ,2022-04-13,1.0985,1.0985,0.03,0.16,0.55,1,2.44,5.19,7.40,,1.22,9.85,2019-11-28,1,5.1628,0.80%,0.08%,1,0.08%,1,
010753,招商招旭纯债D,ZSZXCZD,2022-04-13,1.2603,1.2603,0.02,0.14,0.54,0.74,2.44,5.41,,,0.95,8.22,2020-11-23,1,5.4486,0.60%,0.06%,1,0.06%,1,
005666,上银慧佳盈债券,SYHJYZQ,2022-04-13,1.0072,1.1588,0.04,0.15,0.51,0.79,2.43,4.82,5.80,12.52,0.96,16.98,2018-05-17,1,4.8794,0.80%,0.08%,1,0.08%,1,
007079,工银3-5年国开债指数C,GY35NGKZZSC,2022-04-13,1.0632,1.1190,0.08,0.07,0.38,0.59,2.43,4.74,4.18,,0.74,12.28,2019-04-16,1,4.8171,,0.00%,,,,
007536,博时富乐纯债债券,BSFLCZZQ,2022-04-13,1.0671,1.1006,0.07,0.21,0.58,1.01,2.43,5.39,6.41,,1.20,10.22,2019-09-17,1,5.3127,0.80%,0.08%,1,0.08%,1,
007253,广发中债农发债总指数C,GFZZNFZZZSC,2022-04-13,1.0490,1.0742,0.05,0.11,0.45,0.63,2.43,4.41,4.45,,0.80,7.51,2019-11-20,1,4.4341,,0.00%,,,,
003978,中信建投稳祥A,ZXJTWXA,2022-04-13,1.0239,1.2349,0.03,0.11,0.50,0.84,2.43,4.51,6.31,13.35,1.02,25.76,2017-03-03,1,4.5172,0.60%,0.06%,1,0.06%,1,24.95
013065,国泰利泽90天滚动持有中短债A,GTLZ90TGDCYZDZA,2022-04-13,1.0276,1.0276,0.02,0.10,0.50,1.10,2.43,,,,1.29,2.76,2021-08-31,1,2.73,0.35%,0.035%,1,0.035%,1,
000896,鑫元聚鑫收益增强债A,XYJXSYZQZA,2022-04-13,1.0330,1.0930,-0.13,-0.26,0.26,-1.21,2.42,1.66,-0.05,3.97,-1.75,9.16,2014-12-02,1,1.5828,0.60%,0.06%,1,0.06%,1,12.77
160618,鹏华丰泽债券(LOF),PHFZZQLOF,2022-04-13,1.4417,1.8067,0.03,0.24,0.54,0.53,2.42,4.74,5.72,12.25,0.76,92.47,2011-12-08,1,4.7695,,0.00%,,,,26.91
270048,广发纯债债券A,GFCZZQA,2022-04-13,1.2186,1.55,0.03,0.16,0.42,0.42,2.42,5.36,7.34,13.33,0.66,61.16,2012-12-12,1,5.3830,0.80%,0.08%,1,0.08%,1,23.24
006431,汇安鼎利纯债A,HADLCZA,2022-04-13,1.0593,1.0593,0.04,0.17,0.57,0.67,2.42,4.04,5.14,5.80,0.88,5.93,2019-03-20,1,3.9874,0.80%,0.08%,1,0.08%,1,
007172,易方达中债3-5年国开行债C,YFDZZ35NGKHZC,2022-04-13,1.0033,1.1153,0.08,0.07,0.42,0.58,2.42,4.89,5.26,,0.71,12.08,2019-07-08,1,4.9745,0.00%,0.00%,,0.00%,0,
007781,天弘弘新混合发起式,THHXHHFQS,2022-04-13,1.2375,1.2375,-0.23,-0.58,-0.21,-4.28,2.42,4.11,18.09,,-5.35,23.75,2019-08-21,1,4.4750,1.00%,0.10%,1,0.10%,1,
008015,嘉实中债3-5年国开债指数A,JSZZ35NGKZZSA,2022-04-13,1.0250,1.0860,0.10,0.04,0.41,0.61,2.42,4.90,4.78,,0.76,8.83,2019-12-16,1,4.9916,0.50%,0.05%,1,0.05%,1,
008571,金信民达纯债A,JXMDCZA,2022-04-13,1.1126,1.1126,-0.03,-0.08,0.14,-0.30,2.42,7.77,,,0.34,11.26,2020-06-11,1,7.7668,0.80%,0.08%,1,0.08%,1,
010240,平安季季享3个月持有债券A,PAJJX3GYCYZQA,2022-04-13,1.0452,1.0452,0.01,0.07,0.36,1.09,2.42,4.44,,,1.22,4.52,2021-03-17,1,,0.30%,0.03%,1,0.03%,1,
001338,安信稳健增值混合C,AXWJZZHHC,2022-04-13,1.5281,1.5831,0.09,-0.10,1.62,0.67,2.41,6.23,12.43,19.81,1.37,59.93,2015-05-25,1,6.0837,,0.00%,,,,39.94
004118,博时裕鹏纯债债券,BSYPCZZQ,2022-04-13,1.0479,1.3031,0.03,0.13,0.46,0.92,2.41,5.63,8.17,13.51,1.18,33.21,2016-12-22,1,5.6384,0.80%,0.08%,1,0.08%,1,31.83
006432,汇安鼎利纯债C,HADLCZC,2022-04-13,1.0513,1.0513,0.03,0.16,0.55,0.67,2.41,4.04,4.73,5.02,0.86,5.13,2019-03-20,1,4.0083,,0.00%,,,,
007963,博时中债3-5政金融债指数C,BSZZ35ZJRZZSC,2022-04-13,1.0446,1.0782,0.08,0.06,0.50,0.53,2.41,4.67,3.63,,0.69,7.94,2019-12-19,1,4.7459,,0.00%,,,,
164902,交银信用添利债券(LOF),JYXYTLZQLOF,2022-04-13,1.2392,1.7252,0.02,0.20,0.52,0.86,2.40,4.80,5.82,10.51,1.08,84.20,2011-01-27,1,4.7982,0.80%,0.08%,1,0.08%,1,21.81
519723,交银双轮动债券A/B,JYSLDZQAB,2022-04-13,1.0783,1.4333,0.03,0.21,0.48,0.87,2.40,4.80,5.74,11.27,1.09,50.75,2013-04-18,1,4.7866,0.80%,0.08%,1,0.08%,1,23.93
590010,中邮稳定收益债券C,ZYWDSYZQC,2022-04-13,1.0730,1.5260,0,0.19,0.56,0.64,2.40,4.85,5.72,11.36,0.82,62.88,2012-11-21,1,4.9434,0.00%,0.00%,,0.00%,0,21.03
001960,兴银瑞益,XYRY,2022-04-13,1.0150,1.2170,0,0.20,0.69,0.89,2.40,5.27,5.91,11.51,1.19,23.42,2015-11-06,1,5.2654,0.10%,0.01%,1,0.01%,1,21.48
003424,江信洪福纯债,JXHFCZ,2022-04-13,1.1211,1.2479,0.04,0.13,0.60,0.87,2.40,5.39,6.83,14.19,1.14,26.64,2016-12-07,1,5.3993,0.50%,0.05%,1,0.05%,1,24.80
